OrderID,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry
10816,GREAL,4,"Tuesday, January 6, 1998","Tuesday, February 3, 1998","Wednesday, February 4, 1998",2,719.78,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10828,RANCH,9,"Tuesday, January 13, 1998","Tuesday, January 27, 1998","Wednesday, February 4, 1998",1,90.85,Rancho grande,Av. del Libertador 900,Buenos Aires,NULL,1010,Argentina
10855,OLDWO,3,"Tuesday, January 27, 1998","Tuesday, February 24, 1998","Wednesday, February 4, 1998",1,170.97,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10860,FRANR,3,"Thursday, January 29, 1998","Thursday, February 26, 1998","Wednesday, February 4, 1998",3,19.26,France restauration,54 rue Royale,Nantes,NULL,44000,France
10392,PICCO,2,"Tuesday, December 24, 1996","Tuesday, January 21, 1997","Wednesday, January 1, 1997",3,122.46,Piccolo und mehr,Geislweg 14,Salzburg,NULL,5020,Austria
10779,MORGK,3,"Tuesday, December 16, 1997","Tuesday, January 13, 1998","Wednesday, January 14, 1998",2,58.13,Morgenstern Gesundkost,Heerstr. 22,Leipzig,NULL,04179,Germany
10796,HILAA,3,"Thursday, December 25, 1997","Thursday, January 22, 1998","Wednesday, January 14, 1998",1,26.52,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
10814,VICTE,3,"Monday, January 5, 1998","Monday, February 2, 1998","Wednesday, January 14, 1998",3,130.94,Victuailles en stock,2 rue du Commerce,Lyon,NULL,69004,France
10815,SAVEA,2,"Monday, January 5, 1998","Monday, February 2, 1998","Wednesday, January 14, 1998",3,14.62,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10825,DRACD,1,"Friday, January 9, 1998","Friday, February 6, 1998","Wednesday, January 14, 1998",1,79.25,Drachenblut Delikatessen,Walserweg 21,Aachen,NULL,52066,Germany
10410,BOTTM,3,"Friday, January 10, 1997","Friday, February 7, 1997","Wednesday, January 15, 1997",3,2.4,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10412,WARTH,8,"Monday, January 13, 1997","Monday, February 10, 1997","Wednesday, January 15, 1997",2,3.77,Wartian Herkku,Torikatu 38,Oulu,NULL,90110,Finland
10777,GOURL,7,"Monday, December 15, 1997","Monday, December 29, 1997","Wednesday, January 21, 1998",2,3.01,Gourmet Lanchonetes,Av. Brasil 442,Campinas,SP,04876-786,Brazil
10830,TRADH,4,"Tuesday, January 13, 1998","Tuesday, February 24, 1998","Wednesday, January 21, 1998",2,81.83,Tradiçao Hipermercados,Av. Inês de Castro 414,Sao Paulo,SP,05634-030,Brazil
10835,ALFKI,1,"Thursday, January 15, 1998","Thursday, February 12, 1998","Wednesday, January 21, 1998",3,69.53,Alfred's Futterkiste,Obere Str. 57,Berlin,NULL,12209,Germany
10836,ERNSH,7,"Friday, January 16, 1998","Friday, February 13, 1998","Wednesday, January 21, 1998",1,411.88,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10405,LINOD,1,"Monday, January 6, 1997","Monday, February 3, 1997","Wednesday, January 22, 1997",1,34.82,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10804,SEVES,6,"Tuesday, December 30, 1997","Tuesday, January 27, 1998","Wednesday, January 7, 1998",2,27.33,Seven Seas Imports,90 Wadhurst Rd.,London,NULL,OX15 4NB,UK
10809,WELLI,7,"Thursday, January 1, 1998","Thursday, January 29, 1998","Wednesday, January 7, 1998",1,4.87,Wellington Importadora,Rua do Mercado 12,Resende,SP,08737-363,Brazil
10810,LAUGB,2,"Thursday, January 1, 1998","Thursday, January 29, 1998","Wednesday, January 7, 1998",3,4.33,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,BC,V3F 2K1,Canada
10399,VAFFE,8,"Tuesday, December 31, 1996","Tuesday, January 14, 1997","Wednesday, January 8, 1997",3,27.36,Vaffeljernet,Smagsloget 45,Århus,NULL,8200,Denmark
10404,MAGAA,2,"Friday, January 3, 1997","Friday, January 31, 1997","Wednesday, January 8, 1997",1,155.97,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,NULL,24100,Italy
10249,TOMSP,6,"Friday, July 5, 1996","Friday, August 16, 1996","Wednesday, July 10, 1996",1,11.61,Toms Spezialitäten,Luisenstr. 48,Münster,NULL,44087,Germany
10591,VAFFE,1,"Monday, July 7, 1997","Monday, July 21, 1997","Wednesday, July 16, 1997",1,55.92,Vaffeljernet,Smagsloget 45,Århus,NULL,8200,Denmark
10592,LEHMS,3,"Tuesday, July 8, 1997","Tuesday, August 5, 1997","Wednesday, July 16, 1997",1,32.1,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,NULL,60528,Germany
10594,OLDWO,3,"Wednesday, July 9, 1997","Wednesday, August 6, 1997","Wednesday, July 16, 1997",2,5.24,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10256,WELLI,3,"Monday, July 15, 1996","Monday, August 12, 1996","Wednesday, July 17, 1996",2,13.97,Wellington Importadora,Rua do Mercado 12,Resende,SP,08737-363,Brazil
10581,FAMIA,3,"Thursday, June 26, 1997","Thursday, July 24, 1997","Wednesday, July 2, 1997",1,3.01,Familia Arquibaldo,Rua Orós 92,Sao Paulo,SP,05442-030,Brazil
10609,DUMON,7,"Thursday, July 24, 1997","Thursday, August 21, 1997","Wednesday, July 30, 1997",2,1.85,Du monde entier,67 rue des Cinquante Otages,Nantes,NULL,44000,France
10263,ERNSH,9,"Tuesday, July 23, 1996","Tuesday, August 20, 1996","Wednesday, July 31, 1996",3,146.06,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10266,WARTH,3,"Friday, July 26, 1996","Friday, September 6, 1996","Wednesday, July 31, 1996",3,25.73,Wartian Herkku,Torikatu 38,Oulu,NULL,90110,Finland
10568,GALED,3,"Friday, June 13, 1997","Friday, July 11, 1997","Wednesday, July 9, 1997",3,6.54,Galería del gastronómo,Rambla de Cataluña 23,Barcelona,NULL,8022,Spain
10586,REGGC,9,"Wednesday, July 2, 1997","Wednesday, July 30, 1997","Wednesday, July 9, 1997",1,0.48,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,NULL,42100,Italy
10587,QUEDE,1,"Wednesday, July 2, 1997","Wednesday, July 30, 1997","Wednesday, July 9, 1997",1,62.52,Que Delícia,Rua da Panificadora 12,Rio de Janeiro,RJ,02389-673,Brazil
10565,MEREP,8,"Wednesday, June 11, 1997","Wednesday, July 9, 1997","Wednesday, June 18, 1997",2,7.15,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada
10566,BLONP,9,"Thursday, June 12, 1997","Thursday, July 10, 1997","Wednesday, June 18, 1997",1,88.4,Blondel père et fils,24 place Kléber,Strasbourg,NULL,67000,France
10572,BERGS,3,"Wednesday, June 18, 1997","Wednesday, July 16, 1997","Wednesday, June 25, 1997",2,116.43,Berglunds snabbköp,Berguvsvägen 8,Luleå,NULL,S-958 22,Sweden
10555,SAVEA,6,"Monday, June 2, 1997","Monday, June 30, 1997","Wednesday, June 4, 1997",3,252.49,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10917,ROMEY,4,"Monday, March 2, 1998","Monday, March 30, 1998","Wednesday, March 11, 1998",2,8.29,Romero y tomillo,Gran Vía 1,Madrid,NULL,28001,Spain
10918,BOTTM,3,"Monday, March 2, 1998","Monday, March 30, 1998","Wednesday, March 11, 1998",3,48.83,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10926,ANATR,4,"Wednesday, March 4, 1998","Wednesday, April 1, 1998","Wednesday, March 11, 1998",3,39.92,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,NULL,05021,Mexico
10451,QUICK,4,"Wednesday, February 19, 1997","Wednesday, March 5, 1997","Wednesday, March 12, 1997",3,189.09,QUICK-Stop,Taucherstraße 10,Cunewalde,NULL,01307,Germany
10468,KOENE,3,"Friday, March 7, 1997","Friday, April 4, 1997","Wednesday, March 12, 1997",3,44.12,Königlich Essen,Maubelstr. 90,Brandenburg,NULL,14776,Germany
10912,HUNGO,2,"Thursday, February 26, 1998","Thursday, March 26, 1998","Wednesday, March 18, 1998",2,580.91,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,NULL,Ireland
10928,GALED,1,"Thursday, March 5, 1998","Thursday, April 2, 1998","Wednesday, March 18, 1998",1,1.36,Galería del gastronómo,Rambla de Cataluña 23,Barcelona,NULL,8022,Spain
10930,SUPRD,4,"Friday, March 6, 1998","Friday, April 17, 1998","Wednesday, March 18, 1998",3,15.55,Suprêmes délices,Boulevard Tirou 255,Charleroi,NULL,B-6000,Belgium
10935,WELLI,4,"Monday, March 9, 1998","Monday, April 6, 1998","Wednesday, March 18, 1998",3,47.59,Wellington Importadora,Rua do Mercado 12,Resende,SP,08737-363,Brazil
10936,GREAL,3,"Monday, March 9, 1998","Monday, April 6, 1998","Wednesday, March 18, 1998",2,33.68,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10942,REGGC,9,"Wednesday, March 11, 1998","Wednesday, April 8, 1998","Wednesday, March 18, 1998",3,17.95,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,NULL,42100,Italy
10945,MORGK,4,"Thursday, March 12, 1998","Thursday, April 9, 1998","Wednesday, March 18, 1998",1,10.22,Morgenstern Gesundkost,Heerstr. 22,Leipzig,NULL,04179,Germany
10472,SEVES,8,"Wednesday, March 12, 1997","Wednesday, April 9, 1997","Wednesday, March 19, 1997",1,4.2,Seven Seas Imports,90 Wadhurst Rd.,London,NULL,OX15 4NB,UK
10953,AROUT,9,"Monday, March 16, 1998","Monday, March 30, 1998","Wednesday, March 25, 1998",2,23.72,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10478,VICTE,2,"Tuesday, March 18, 1997","Tuesday, April 1, 1997","Wednesday, March 26, 1997",3,4.81,Victuailles en stock,2 rue du Commerce,Lyon,NULL,69004,France
10900,WELLI,1,"Friday, February 20, 1998","Friday, March 20, 1998","Wednesday, March 4, 1998",2,1.66,Wellington Importadora,Rua do Mercado 12,Resende,SP,08737-363,Brazil
10903,HANAR,3,"Tuesday, February 24, 1998","Tuesday, March 24, 1998","Wednesday, March 4, 1998",3,36.71,Hanari Carnes,Rua do Paço 67,Rio de Janeiro,RJ,05454-876,Brazil
10910,WILMK,1,"Thursday, February 26, 1998","Thursday, March 26, 1998","Wednesday, March 4, 1998",3,38.11,Wilman Kala,Keskuskatu 45,Helsinki,NULL,21240,Finland
10913,QUEEN,4,"Thursday, February 26, 1998","Thursday, March 26, 1998","Wednesday, March 4, 1998",1,33.05,Queen Cozinha,Alameda dos Canàrios 891,Sao Paulo,SP,05487-020,Brazil
10919,LINOD,2,"Monday, March 2, 1998","Monday, March 30, 1998","Wednesday, March 4, 1998",2,19.8,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
10461,LILAS,1,"Friday, February 28, 1997","Friday, March 28, 1997","Wednesday, March 5, 1997",3,148.61,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10534,LEHMS,8,"Monday, May 12, 1997","Monday, June 9, 1997","Wednesday, May 14, 1997",2,27.94,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,NULL,60528,Germany
10535,ANTON,4,"Tuesday, May 13, 1997","Tuesday, June 10, 1997","Wednesday, May 21, 1997",1,15.64,Antonio Moreno Taquería,Mataderos 2312,México D.F.,NULL,05023,Mexico
11063,HUNGO,3,"Thursday, April 30, 1998","Thursday, May 28, 1998","Wednesday, May 6, 1998",2,81.73,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,NULL,Ireland
11067,DRACD,1,"Monday, May 4, 1998","Monday, May 18, 1998","Wednesday, May 6, 1998",2,7.98,Drachenblut Delikatessen,Walserweg 21,Aachen,NULL,52066,Germany
11069,TORTU,1,"Monday, May 4, 1998","Monday, June 1, 1998","Wednesday, May 6, 1998",2,15.67,Tortuga Restaurante,Avda. Azteca 123,México D.F.,NULL,05033,Mexico
10524,BERGS,1,"Thursday, May 1, 1997","Thursday, May 29, 1997","Wednesday, May 7, 1997",2,244.79,Berglunds snabbköp,Berguvsvägen 8,Luleå,NULL,S-958 22,Sweden
10527,QUICK,7,"Monday, May 5, 1997","Monday, June 2, 1997","Wednesday, May 7, 1997",1,41.9,QUICK-Stop,Taucherstraße 10,Cunewalde,NULL,01307,Germany
10734,GOURL,2,"Friday, November 7, 1997","Friday, December 5, 1997","Wednesday, November 12, 1997",3,1.63,Gourmet Lanchonetes,Av. Brasil 442,Campinas,SP,04876-786,Brazil
10351,ERNSH,1,"Monday, November 11, 1996","Monday, December 9, 1996","Wednesday, November 20, 1996",1,162.33,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10354,PERIC,8,"Thursday, November 14, 1996","Thursday, December 12, 1996","Wednesday, November 20, 1996",3,53.8,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,NULL,05033,Mexico
10355,AROUT,6,"Friday, November 15, 1996","Friday, December 13, 1996","Wednesday, November 20, 1996",1,41.95,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
10747,PICCO,6,"Wednesday, November 19, 1997","Wednesday, December 17, 1997","Wednesday, November 26, 1997",1,117.33,Piccolo und mehr,Geislweg 14,Salzburg,NULL,5020,Austria
10356,WANDK,6,"Monday, November 18, 1996","Monday, December 16, 1996","Wednesday, November 27, 1996",2,36.71,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,NULL,70563,Germany
10358,LAMAI,5,"Wednesday, November 20, 1996","Wednesday, December 18, 1996","Wednesday, November 27, 1996",1,19.64,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,NULL,31000,France
10708,THEBI,6,"Friday, October 17, 1997","Friday, November 28, 1997","Wednesday, November 5, 1997",2,2.96,The Big Cheese,89 Jefferson Way Suite 2,Portland,OR,97201,USA
10719,LETSS,8,"Monday, October 27, 1997","Monday, November 24, 1997","Wednesday, November 5, 1997",2,51.44,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,CA,94117,USA
10720,QUEDE,8,"Tuesday, October 28, 1997","Tuesday, November 11, 1997","Wednesday, November 5, 1997",2,9.53,Que Delícia,Rua da Panificadora 12,Rio de Janeiro,RJ,02389-673,Brazil
10724,MEREP,8,"Thursday, October 30, 1997","Thursday, December 11, 1997","Wednesday, November 5, 1997",2,57.75,Mère Paillarde,43 rue St. Laurent,Montréal,Québec,H1J 1C3,Canada
10725,FAMIA,4,"Friday, October 31, 1997","Friday, November 28, 1997","Wednesday, November 5, 1997",3,10.83,Familia Arquibaldo,Rua Orós 92,Sao Paulo,SP,05442-030,Brazil
10343,LEHMS,4,"Thursday, October 31, 1996","Thursday, November 28, 1996","Wednesday, November 6, 1996",1,110.37,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,NULL,60528,Germany
10682,ANTON,3,"Thursday, September 25, 1997","Thursday, October 23, 1997","Wednesday, October 1, 1997",2,36.13,Antonio Moreno Taquería,Mataderos 2312,México D.F.,NULL,05023,Mexico
10683,DUMON,2,"Friday, September 26, 1997","Friday, October 24, 1997","Wednesday, October 1, 1997",1,4.4,Du monde entier,67 rue des Cinquante Otages,Nantes,NULL,44000,France
10660,HUNGC,8,"Monday, September 8, 1997","Monday, October 6, 1997","Wednesday, October 15, 1997",1,111.29,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,OR,97827,USA
10701,HUNGO,6,"Monday, October 13, 1997","Monday, October 27, 1997","Wednesday, October 15, 1997",3,220.31,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,NULL,Ireland
10691,QUICK,2,"Friday, October 3, 1997","Friday, November 14, 1997","Wednesday, October 22, 1997",2,810.05,QUICK-Stop,Taucherstraße 10,Cunewalde,NULL,01307,Germany
10309,HUNGO,3,"Thursday, September 19, 1996","Thursday, October 17, 1996","Wednesday, October 23, 1996",1,47.3,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,NULL,Ireland
10322,PERIC,7,"Friday, October 4, 1996","Friday, November 1, 1996","Wednesday, October 23, 1996",3,0.4,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,NULL,05033,Mexico
10329,SPLIR,4,"Tuesday, October 15, 1996","Tuesday, November 26, 1996","Wednesday, October 23, 1996",2,191.67,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA
10711,SAVEA,5,"Tuesday, October 21, 1997","Tuesday, December 2, 1997","Wednesday, October 29, 1997",2,52.41,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10715,BONAP,3,"Thursday, October 23, 1997","Thursday, November 6, 1997","Wednesday, October 29, 1997",1,63.2,Bon app',12 rue des Bouchers,Marseille,NULL,13008,France
10717,FRANK,1,"Friday, October 24, 1997","Friday, November 21, 1997","Wednesday, October 29, 1997",2,59.25,Frankenversand,Berliner Platz 43,München,NULL,80805,Germany
10718,KOENE,1,"Monday, October 27, 1997","Monday, November 24, 1997","Wednesday, October 29, 1997",3,170.88,Königlich Essen,Maubelstr. 90,Brandenburg,NULL,14776,Germany
10686,PICCO,2,"Tuesday, September 30, 1997","Tuesday, October 28, 1997","Wednesday, October 8, 1997",1,96.5,Piccolo und mehr,Geislweg 14,Salzburg,NULL,5020,Austria
10302,SUPRD,4,"Tuesday, September 10, 1996","Tuesday, October 8, 1996","Wednesday, October 9, 1996",2,6.27,Suprêmes délices,Boulevard Tirou 255,Charleroi,NULL,B-6000,Belgium
10305,OLDWO,8,"Friday, September 13, 1996","Friday, October 11, 1996","Wednesday, October 9, 1996",3,257.62,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10656,GREAL,6,"Thursday, September 4, 1997","Thursday, October 2, 1997","Wednesday, September 10, 1997",1,57.15,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
10659,QUEEN,7,"Friday, September 5, 1997","Friday, October 3, 1997","Wednesday, September 10, 1997",2,105.81,Queen Cozinha,Alameda dos Canàrios 891,Sao Paulo,SP,05487-020,Brazil
10293,TORTU,1,"Thursday, August 29, 1996","Thursday, September 26, 1996","Wednesday, September 11, 1996",3,21.18,Tortuga Restaurante,Avda. Azteca 123,México D.F.,NULL,05033,Mexico
10296,LILAS,6,"Tuesday, September 3, 1996","Tuesday, October 1, 1996","Wednesday, September 11, 1996",1,0.12,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10298,HUNGO,6,"Thursday, September 5, 1996","Thursday, October 3, 1996","Wednesday, September 11, 1996",2,168.22,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,NULL,Ireland
10665,LONEP,1,"Thursday, September 11, 1997","Thursday, October 9, 1997","Wednesday, September 17, 1997",2,26.31,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA
10300,MAGAA,2,"Monday, September 9, 1996","Monday, October 7, 1996","Wednesday, September 18, 1996",2,17.68,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,NULL,24100,Italy
10303,GODOS,7,"Wednesday, September 11, 1996","Wednesday, October 9, 1996","Wednesday, September 18, 1996",2,107.83,Godos Cocina Típica,C/ Romero 33,Sevilla,NULL,41101,Spain
10671,FRANR,1,"Wednesday, September 17, 1997","Wednesday, October 15, 1997","Wednesday, September 24, 1997",1,30.34,France restauration,54 rue Royale,Nantes,NULL,44000,France
10307,LONEP,2,"Tuesday, September 17, 1996","Tuesday, October 15, 1996","Wednesday, September 25, 1996",2,0.56,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA
10646,HUNGO,9,"Wednesday, August 27, 1997","Wednesday, October 8, 1997","Wednesday, September 3, 1997",3,142.33,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,NULL,Ireland
10647,QUEDE,4,"Wednesday, August 27, 1997","Wednesday, September 10, 1997","Wednesday, September 3, 1997",2,45.54,Que Delícia,Rua da Panificadora 12,Rio de Janeiro,RJ,02389-673,Brazil
10650,FAMIA,5,"Friday, August 29, 1997","Friday, September 26, 1997","Wednesday, September 3, 1997",3,176.81,Familia Arquibaldo,Rua Orós 92,Sao Paulo,SP,05442-030,Brazil
10291,QUEDE,6,"Tuesday, August 27, 1996","Tuesday, September 24, 1996","Wednesday, September 4, 1996",2,6.4,Que Delícia,Rua da Panificadora 12,Rio de Janeiro,RJ,02389-673,Brazil
